How do I apply for School pocket money fund?,Students can apply for The Straits Times School Pocket Money Fund through their respective participating schools or through the nearest Family Service Centre. You may refer to The Straits Times School Pocket Money Fund website for more information.
How does ComCare help the society?,"ComCare has the following objectives:1. To provide assistance to Singapore citizens and permanent residents of Singapore and their family members living in Singapore who are in financial or other difficulties to enable them to:> >  * attain sufficient income to meet their basic needs;
 * address the development issues faced by their children;
 * facilitate their integration into society



2. To develop programmes to enhance the capacity of the community to undertake the objectives mentioned above."
How long is the ComCare assistance valid for?,The officers at the Social Service Office will conduct a holistic assesment to determine how long you will be eligible for the ComCare assistance schemes.
I am not sure if I qualify for financial assistance. Can I get help for myself and/or my family?," If you are seeking financial assistance for yourself and/or your family members, you may approach the Social Service Office (SSO) nearest to your residence. The SSO will assess your situation to determine eligibility for assistance.

You can check the SSO e-locator to determine the nearest SSO to you here."
I see a number of people playing musical instruments in public and collecting money. Is this begging?,Busking falls under the purview of the National Arts Council (NAC). A permit is required from NAC to do busking.
I wish to apply for Financial Assistance (FA) but am unable to visit the Social Service Offices (SSO) for assistance?,"If you are unable to visit the SSO for assistance due to mobility issue, please call ComCare Call at 1800 222 0000 about your request and a Social Service Office (SSO) will contact you to arrange an appointment date."
Is financial assistance available for burial expenses?,The officers at the Social Service Office will conduct a holistic assessment to determine your eligibility for the ComCare assistance schemes.
Must I inform my SSO officer if my circumstances / financial situation change?,You should inform your Social Service Office (SSO) officer should there be a change in your circumstances. This will allow your officer to review your application in a timely manner.
Question on my client's Financial Assistance,"If you have questions pertaining to the Financial Assistance your client might be receiving from the SSO currently, please speak directly to your client's officer at the SSO. This includes questions on:

 1. Whether or not your client if receiving Financial Assistance
    
    
 2. Status/ outcome of Financial Assistance application
    
    
 3. Amount of Financial Assistance 
    
    
 4. Appeals for higher amount of assistance"
Question on my financial assistance,"If you have questions pertaining to the current Financial Assistance you are receiving from the SSO, please speak to your officer at the SSO directly. This includes questions on:

 1. Status/ outcome of Financial Assistance application
    
    
 2. Amount of Financial Assistance 
    
    
 3. Appeals for higher amount of assistance"
What are the opening hours of SSOs?," The Social Service Offices (SSOs) are open from Mondays to Fridays, 9am to 6pm (last registration at 5pm). 

 

The following SSOs are open on Saturdays, 9am-1pm:

 1. SSO @ Woodlands
 2. SSO @ Jurong East
 3. SSO @ Toa Payoh 
 4. SSO @ Tampines"
What are the Social Service Offices (SSOs) operation hours?,"The Social Service Offices (SSOs) are open from Mondays to Fridays, 9am to 6pm (last registration at 5pm). 

The following SSOs are open on Saturdays, 9am-1pm:

 1. SSO @ Woodlands
    
    
 2. SSO @ Jurong East
    
    
 3. SSO @ Tampines
    
    

 4. SSO @ Toa Payoh"
What does gross salary refer to?,You may refer to the Ministry of Manpower (MOM)'s website for information on gross monthly income.
What is ComCare?,The Community Care Endowment Fund (“ComCare Fund”) was launched by Prime Minister Lee Hsien Loong on 28 June 2005 as a sustainable source of funds to provide social assistance to low-income Singaporeans. The interest income generated from the ComCare Fund is used to fund ComCare programmes.
What is the contact number for ComCare Call?,ComCare Call number is 1800-222-0000.
"What is the financial assistance available to the low-income and needy families, and how can I apply?","

There are different types of financial assistance available for those who need different types of help:

Help Required

Scheme

I’m unable to work

Public Assistance / Long-Term Assistance (PA) or Short-to-Medium Term Assistance (SMTA)

I need temporary assistance

Short-to-Medium Term Assistance (SMTA)

I’m a parent in need of education subsidies

Student Care Financial Assistance (SCFA)

You should approach your nearest SSO to see how best they can help you. They will advise you on the necessary schemes to apply for in your situation.

You can find the SSO nearest to your residence or place of work by entering the postal code of the address here."
What is the role of the SSOs in social assistance?,"The SSOs offer financial assistance through schemes under the ComCare Fund, and ensure prompt delivery of relevant social services in their neighbourhood. Being closer to the ground, they are able to understand the needs of residents, and the help available in the community. SSOs can also link clients up with relevant agencies."
What is the status of my Milk Fund application?,MSF does not administer the Milk Fund. Please approach the relevant organisations that you have applied for Milk Fund with.
Where can I find the nearest Social Service Offices (SSO)?,You may locate the nearest Social Service Offices (SSO) to your residence here.
Where can I go to for financial help?,"Please visit the Social Service Office (SSO) near your home or workplace. The SSOs administer the government financial assistance under ComCare. The officer will first assess your circumstances, before determining how best to assist you.You can find the SSO nearest to your home or workplace by entering the postal code of your address here."
How can I submit the supporting documents to claim for my HOPE incentive?,"You may submit the following documents via the following channels:

 1. Email to MSF officer-in-charge
    
    
 2. Arrange to meet your assigned mentor who you have met during your first mentoring session."
How do I apply for Education Bursary under HOPE Scheme?,Those who are eligible for the HOPE scheme can approach their MSF officer-in-charge or HOPE Mentor directly to apply for Education Bursary for your child.
How to apply for HOPE Scheme?,"You can apply for the HOPE scheme at any of our Social Service Offices.To find the SSO nearest to you, please visit our website."
What is Home Ownership Plus Education (HOPE) scheme?,"The Home Ownership Plus Education (HOPE) scheme is a long term, comprehensive scheme for young low-income families who choose to keep their family size small and are committed to upgrading themselves and achieving a better life for themselves and their children."
When do I receive my Conditional Housing Grant annually?,MSF will notify you by end July if you are an existing beneficiary of the HOPE scheme and is eligible to receive the Conditional Housing Grant.
When do I receive my Education Bursary (cash) annually?,"If your child is an existing beneficiary and is eligible to receive Education Bursary (cash), if your child is a:

 1. Preschool student – you will need to submit supporting documents to MSF within the same calendar year. 
    
    
 2. Primary/Secondary/Pre-U/JC student – you do not need to provide supporting documents. MSF will notify you by end April.
    
    
 3. ITE/Polytechnic student – you do not need to provide supporting documents. MSF will notify you by end July
    
    
 4. University student – you do not need to provide supporting documents. MSF will notify you by end October."
When is my first mentoring session for HOPE Scheme?,MSF officer-in-charge will initiate the first mentoring session with you and your assigned mentor.
Who can apply for HOPE scheme?,"Only mothers who are married, divorced or widowed with custody, and care and control of her child is eligible for the HOPE Scheme.

To learn more about the HOPE scheme, please click here."
Can MSF help me with my appeal for HDB flat?,"Besides financial assistance, the Social Service Office (SSO) officer may also assist you to look for work, undergo training or link you up with other help agencies or community partners, such as the Family Service Centre (FSC) or the Housing Development Board (HDB), depending on your needs."
Housing Assistance for low-income,"All public housing matters comes under the purview of the Housing and Development Board (HDB). Please contact HDB directly concerning your housing issues.

However, should you or your family member need financial assistance, please approach a Social Service Office (SSO) for help. The SSOs administer the government financial assistance under ComCare. The officer will first assess your circumstances, before determining how best to assist you. 

 

You may locate the nearest SSO to your residence here."
Are ComCare Long Term Assistance (LTA) recipients eligible for Silver Support?,"ComCare Long Term Assistance recipients aged 65 and above will be eligible for Silver Support.

They will receive a Silver Support payout of $300 every quarter, which is the equivalent of $100 per month. The total Government cash assistance provided to them through ComCare and Silver Support will be $600 per month."
Can I use the PA/ LTA Card for dental services?,"If you are a Public Assistance or Long Term Assistance cardholder, you will receive subsidies for selected dental services at participating CHAS dental clinics upon producing your PA/ LTA card and NRIC upon registration with the clinic. If you need assistance with your medical bills, please approach a medical social worker at your hospital / polyclinic."
Do PA/ LTA recipients need to pay for their in-patient charges with an MFAC card?,"The Medical Fee Assistance Card (MFAC) and Medical Fee Exemption Card (MFEC) cards can be used for basic medical treatments at the public hospitals and polyclinics. For further information, please approach your Medical Social Worker at the hospital or polyclinic."
Does the PA/ LTA card have an expiry date?,The Public Assistance or Long Term Assistance card is valid for as long as you are assisted on the Public Assistance or Long Term Assistance scheme.
How can I apply for the Long Term Assistance (LTA) scheme?,"To apply for the Long Term Assistance (LTA) scheme, please approach the Social Service Office (SSO) nearest to your home. The SSO officer will assess your needs accordingly. You can find out more on the ComCare assistance schemes on MSF's website."
How can the Public Assistance scheme help the needy?,"Public Assistance (or Long-Term Assistance) provides assistance for individuals who are permanently unable to work due to old age, illness or unfavourable family circumstances."
How long is the Long Term Assistance (LTA) valid for?,"Public Assistance (or Long-Term Assistance) are for individuals who are permanently unable to work due to old age, illness or unfavourable family circumstance. There would be regular reviews conducted by our officers to endure individuals' eligibility."
How much assistance will the needy elderly receive under ComCare Long Term Assistance (LTA) and Silver Support?,"Long Term Assistance, or LTA recipients aged 65 and above will receive a standard Silver Support payout of $300 per quarter, equivalent to $100 per month.They will continue to receive their LTA assistance."
"If I already receive ComCare LTA and SMTA and I start receiving Silver Support, will my ComCare assistance be reduced?",There will be no change to the assistance you already receive.
"If I qualify for a higher Silver Support payout and I am placed on ComCare Long Term Assistance (LTA), will my Silver Support payout be reduced?","Since you will be receiving Long Term Assistance or LTA, your Silver Support rates will be aligned to that of other ComCare LTA recipients."
Is the Long Term Assistance (LTA) assistance sufficient to meet the needs of the needy?,MSF reviews the Long Term Assistance (LTA) scheme and rates regularly to ensure they are adequate for clients’ specific needs and keeps pace with the cost of living. MSF will continue to monitor and adjust the scheme accordingly to meet the needs of our clients.
Is the Long Term Assistance (LTA) scheme eligibility criterion too stringent?,"The Long Term Assistance (LTA) scheme aims to provide long-term assistance to needy Singapore Citizens and Permanent Residents who are permanently unable to work due to old age, illness, disability or unfavourable family circumstances. They often have little or no means of income and family support. 

Families or individuals who are facing temporary financial difficulties e.g. loss of job or chronic illness can be supported by other ComCare schemes, such as the Short-to-Medium Term Assistance."
"Since Long Term Assistance (LTA) clients will also qualify for Silver Support, will they receive too much government assistance?","

 * Unlike Long Term Assistance (LTA) which is a discretionary financial assistance scheme, Silver Support is primarily intended to temper inequalities through life by providing a modest yet meaningful cash supplement to the bottom 20-30% of elderly Singaporeans. LTA recipients aged 65 and above would form part of this target group of Silver Support recipients.
   
   
 * Nonetheless, in implementing the Silver Support payout for LTA recipients, we have taken into account that their basic living expenses are already covered under LTA.
   
   
 * Hence, eligible LTA recipients will thus receive an income supplement of $300 per quarter (i.e. $100 per month) through Silver Support."
What are the Long Term Assistance (LTA) scheme rates?,"The Long Term Assistance rates are:

Household Type

Cash Rates 

1 Adult

$500

2 Adults

$870

3 Adults

$1,130

4 Adults

$1,450

To support a school-going child's out-of-pocket expenses, up to $150 per child per month."
What assistance is available for Long Term Assistance (LTA) recipients?," ComCare Long Term Assistance (LTA) recipients receive a monthly cash assistance ranging from $500 for a 1-person household to $1,450 for a 4-person household. Families with children receive an additional allowance of $150 per child per month. 

Other than the monthly cash assistance, LTA recipients with additional or specialised needs, such as healthcare or hygiene consumables, will receive additional help depending on their individual requirements. Assistance is also provided for those who require once-off essentials such as assistive devices or household appliances.

Other forms of assistance include free medical treatment in polyclinics and restructured hospitals, free or highly subsidised social services, and supplementary assistance in cash or in kind."
Who is eligible for the ComCare Long Term Assistance (LTA) scheme?,"The ComCare Long Term Assistance (LTA) Scheme is targeted at the most needy who are permanently unable to work due to old age, illness or disability, have limited or no means of income, and little or no family support.

 
You may be eligible for Long Term Assistance if:

 * You are unable to work due to old age, illness or unfavourable family circumstances
 * You have no means of stable income 
   
   
 * You are elderly persons who receive only a small monthly payout from CPF Minimum Sum/ CPF Life, Pension, Eldershield, Lease Buyback Scheme, and the monthly payout is lower than the prevailing PA rates
   
   
 * You are elderly persons whose children are low income themselves and unable to support their parents. The children must be supporting their own families and each have household income of $1,900 and below, or per capita household income of $650 and below 
   
   
 * You are a Singapore Citizen or a Permanent Resident"
Why do Long Term Assistance (LTA) recipients receive the lowest tier of SS?,"

 * Long Term Assistance (LTA) beneficiaries receive comprehensive assistance: cash for their daily living expenses, free medical treatment at restructured hospitals and polyclinics, additional assistance for recurrent and hygiene needs, assistive devices or household appliances, free or highly subsidised social services, and other supplementary assistance in cash or in kind.
   
   
 * MSF reviews the LTA cash assistance rates regularly to ensure that it keeps pace with the cost of living to help recipients meet their daily needs. This year, we will be increasing the LTA cash assistance rate for a 1-person household to $500 per month. The rates for larger household sizes will also be increased.
   
   
 * In implementing the Silver Support payout for LTA recipients, we took into account that their basic living expenses are already covered under LTA. The majority of LTA recipients are elderly. As the Silver Support payouts are to supplement other forms of retirement income, we have set the Silver Support payout for eligible LTA recipients at $300 per quarter (i.e. $100 per month). The total Government cash assistance provided to them through ComCare and Silver Support will be $600 per month."
Will ComCare Short-to-Medium Term Assistance (SMTA) clients be eligible for Silver Support? How will it affect SMTA amounts?,"Short-to-Medium Term Assistance (SMTA) recipients who meet the eligibility criteria for the Silver Support scheme will receive Silver Support. The amount of Silver Support benefits will vary according to the type of HDB flat that the recipient is living in. Those living in smaller HDB flats will receive more Silver Support benefits.

We will take into consideration the Silver Support payout when assessing the eligibility for and quantum of financial assistance needed by the clients."
Will I still receive Long Term Assistance (LTA) if I am enrolled into a home?,The officers at the Social Service Office will conduct a holistic assessment to determine your eligibility for the ComCare assistance schemes.
Can CHAS pay for home medical help?,"For information on subsidies for government-funded Intermediate Long-Term Care Services, please refer to thispageonMOH’s website."
Can ComCare help with medical fees?,"ComCare financial assistance is meant to assist recipients with their basic daily living expenses such as food and hygiene. You can approach the SSO nearest to your home should you require ComCare financial assistance. 

If you need medical assistance, you can approach the Medical Social Worker (MSW) at the hospital or polyclinic where you are seeking treatment.The Medical Social Worker will assist you wherever possible."
Can MFAC pay for my dental?,"The Medical Fee Assistance Card (MFAC) and Medical Fee Exemption Card (MFEC) can be used for basic medical treatments at the public hospitals and polyclinics. For further information, please approach your Medical Social Worker at the hospital or polyclinic."
How can I apply for Medical Fee Assistance Card (MFAC)?,"The Medical Fee Assistance Card will no longer be issued from 1 July 2018. If you are receiving ComCare, you can seek treatment at your Public Healthcare Institution(s) (including Public Hospitals, National Speciality Centres and Polyclinics) using your ComCare approval letter instead."
How can I apply for MFEC?,"Applications can be made through the MOH-funded nursing homes, or MSF-funded sheltered and disability homes where you are residing."
How can I qualify for the MFEC?,"You qualify for the Medical Fee Exemption Card if:

 * You are a Singapore Citizen or a Permanent Resident,
 * You are a resident of MOH-funded nursing homes, or MSF-funded sheltered and disability homes,
 * Your monthly per capita family income is $700 or less, and
 * You have personal savings of $6,000 or less."
What is the Medical Fee Exemption Card (MFEC)?,"The Medical Fee Exemption Card covers standard medical and hospitalization treatments at public healthcare institutions (including polyclinics) and intermediate and long term care institutions for needy residents of MOH-funded nursing homes, or MSF-funded sheltered and disability homes."
Can I get help with my child's student care fees?,The information for Student Care Fee Assistance (SCFA) can be found on this page of the MSF website.
How can I qualify for Student Care Fee Assistance?,Information on Student Care Fee Assistance (SCFA) can be found on this page of the MSF website.
How do I check on my child(ren)’s Student Care subsidy status?,You will receive a letter indicating the outcome of your application for your child. A copy of the same letter will be sent to the student care centre.
How do I know if a Student Care Centre is eligible to administer SCFA subsidy?,"Other than checking with the Student Care Centre, you may also refer to the list of Student Care Centres on our website who are SCFA Administrators."
How is the subsidy amount for Student Care Fee Assistance calculated?,Information on Student Care Fee Assistance (SCFA) can be found on thispage of the MSF website.
How long does it take for the Student Care Fee Assistance to be processed?,An application with complete supporting documents should be processed within 6 weeks upon submission to MSF from the Student Care Centre. Please submit your application to the Student Care Centre in advance to avoid delay.
I am unable to work. Is my child still eligible for Student Care Fee Assistance?,"Both parents should be working at least 56 hours per month, or produce valid reasons for not working, such as he/she is on medical leave, under incarceration, looking for work, or has been certified as a full-time caregiver for a dependent. Relevant supporting documents should accompany the application."
"I am working with a monthly gross income of $3800, can I apply for student care subsidy?",Information for Student Care Fee Assistance (SCFA) can be found on this page of the MSF website.
I have a special needs child. Are there any Student Care Centres that can meet my child’s needs?,Please click here for the list of Special Student Care Centres.
I have received a letter informing me that my application is unsuccessful. How can I find out the reasons for unsuccessful application?,The reason(s) for unsuccessful application is indicated in the letter addressed to the applicant.
My child will be starting primary school next year and I would like to enrol my child into a Student Care Centre early to allow him/her to adapt to the Student Care Centre’s environment. Is this possible and can my child receive subsidies earlier?,"You may wish to approach the Student Care Centre where your child is enrolled and discuss early enrolment directly with the Centre’s supervisor. For subsidies, the Student Care Centre must be a SCFA administrator and you can submit your application for Student Care Fee Assistance directly at the Student Care Centre ."
What are the supporting documents required for Student Care Fee Assistance application?,Information on Student Care Fee Assistance (SCFA) can be found on this page of the MSF website.
What is the eligibility criteria for Student Care Fee Assistance?," 

The information for Student Care Fee Assistance (SCFA) can be found on page of the MSF website."
What kind of subsidies can I receive if my application for Student Care Fee Assistance is approved?,Eligible children can apply for Student Care Fee Assistance. They can also apply for a one-time grant to cover the initial start-up costs of enrolling a child in the Centre.
What subsidies are available to defray the costs of Student Care Centres?,Information on Student Care Fee Assistance (SCFA) can be found on this page of the MSF website.
Can ComCare help with the repayment of loans or debts?,"For Short-to-Medium Term Assistance, you may receive:

 * Assistance for rental, utilities, service and conservancy charges
   
   
 * Monthly cash grant
   
   
 * Medical assistance
   
   
 * Employment assistance such as job search and/or training"
Can ComCare provide me with hard cash?,"For Short-to-Medium Term Assistance, you may receive:

 * Assistance for rental, utilities, service and conservancy charges
   
   
 * Monthly cash grant
   
   
 * Medical assistance
   
   
 * Employment assistance such as job search and/or training
   
   

The amount and duration of the assistance depend on many factors and will vary. The monthly cash grant will be directly transferred to clients’ bank accounts via GIRO."
Do SSOs provide financial planning services?,"For Short-to-Medium Term Assistance, you may receive:

 * Assistance for rental, utilities, service and conservancy charges, 
   
   
 * Monthly cash grant
   
   
 * Medical assistance
   
   
 * Employment assistance such as job search and/or training"
How can I qualify for Short-to-Medium Term Assistance?,"ComCare may be able to provide Short-to-Medium Term Assistance if you or your family member:

 * are looking for work or temporarily unable to work due to illness or have to care for children, elderly or other dependents
   
   
 * have a monthly household income of $1,900 and below or a per capita income of $650.
   
   
 * have little or no family support, savings or assets to rely on for your daily needs
   
   
 * are a Singapore Citizen or Permanent Resident (at least one immediate family member in the same household must be a Singapore Citizen)"
How do I apply for Financial Assistance (FA)?,"If you need to apply for financial assistance, please go to your nearest SSO. An officer will assist you with your application. You need to bring a list of documents with you to allow the officers to process your application: 1.  NRIC/Identity Card(s) of applicant and all family members in the same household
 2.  Birth certificate(s) of children below 15 years old, if applicable
 3.  Letter of appointment(employment), if applicable
 4.  Updated bank book(s) and/or bank statement(s) with transaction details of all family members in household
 5.  Doctor's memo certifying fitness for work and duration of condition, if you are unable to work
 6.  Latest Power Supply and Utility bills
 7.  Latest Town Council statement
 8.  HDB Book (for Public Rental Housing flats)
 9.  Prison's Visitor card, if applicable
 10. Any other supporting documents



You may locate the nearest SSO to your residence here.

If you are unable to visit the SSO for assistance due to mobility issue, please call ComCare Call at 1800 222 0000 about your request and an SSO will contact you to arrange an appointment date."
How do I check on the status of my Financial Assistance (FA)?,"Your Financial Assistance (FA) will take about 4-6 weeks to be processed, we seek your patience and understanding on this matter. Please contact the officer that attended to you for more details."
How do I renew Financial Assistance (FA)?,"Please go to the Social Service Office (SSO) you have previously visited or the nearest SSO, and an officer will help you on your next application.

You need to bring these documents along with you during your visit, so that the officers can process your renewal applications. Please bring:
1. NRIC/ Identity Card(s) of applicant and all family members in the same household)
2. Birth certificate(s) of children below 15 years old, if applicable
3. Marriage or divorce certificate, if applicable
4. Latest pay slip/ CPF statement with the last 12 months of contribution and transaction history of applicant and all family members in the household, if applicable 
5. Letter of appointment (employment), if applicable 
6. Updated bank book(s) / bank statement(s) with transaction details / Latest Bank Balance Enquiry Slip of all family members in household
7. Medical appointment card(s), if applicable
8. Doctor’s memo certifying fitness for work and duration of condition, if you are unable to work
9. Latest Power Supply and Utility bills 
10. Latest Town Council statement
11. Latest HDB Statement/ Letter stating monthly payment arrears
12. Prison’s Visitor card, if applicable 
13. Any other supporting documents as determined by your SSO officer"
I want to know more about festive grant,"Festive grants are decided by the Foundations and only eligible clients approved by the Foundations will be informed.

If you need to apply for financial assistance, please go to your nearest Social Service Office (SSO).

You need to bring these documents down so the officers can assess you for assistance. Please bring:
1. NRIC/ Identity Card (s) of applicant and all family members in the same household)
2. Birth certificate(s) of children below 15 years old, if applicable
3. Marriage or divorce certificate, if applicable
4. Latest pay slip/ CPF statement with the last 12 months of contribution and transaction history of applicant and all family members in the household, if applicable 
5. Letter of appointment (employment), if applicable 
6. Updated bank book(s) / bank statement(s) with transaction details / Latest Bank Balance Enquiry Slip of all family members in household
7. Medical appointment card (s), if applicable
8. Doctor’s memo certifying fitness for work and duration of condition, if you are unable to work
9. Latest Power Supply and Utility bills 
10. Latest Town Council statement
11. Latest HDB Statement/ Letter stating monthly payment arrears
12. Prison’s Visitor card, if applicable 
13. Any other supporting documents as determined by your SSO officer"
What are the assistance provided for Short-to-Medium Term Assistance?,"For Short-to-Medium Term Assistance, you may receive:

 * Assistance for rental, utilities, service and conservancy charges, and/or transport vouchers
   
   
 * Monthly cash grant
   
   
 * Medical assistance
   
   
 * Employment assistance such as job search and/or training
   
   The amount and duration of the assistance depend on many factors and will vary."
What assistance can I receive as a foster parent?,"As part of MSF’s Fostering Scheme, you should receive a fostering allowance of $936 or $1114 (for a child with special needs). For more information, please visit this page on our website."
What is the Short-to-Medium Term Assistance (SMTA) called in Chinese?,"The Chinese translation for ""Short-to-Medium Term Assistance"" is短/中期援助."
How can I qualify for Urgent Financial Assistance?,"

ComCare may be able to provide Urgent Financial Assistance if you / your family member:

 * have a household income of $1,900 and below, or a per capita household income of $650 and below
 * are going through a difficult period and require immediate, short-term assistance for less than 3 months
 * are a Singapore Citizen or Permanent Resident (at least one immediate family member in the same household must be a Singapore Citizen)"
How do I apply for Urgent Financial Assistance?,"

Urgent Financial Assistance fund is administered by Citizens' Consultative Committees (CCCs) and Social Service Offices (SSO). 

To apply:

 * Approach your nearest SSO, or 
   
   
 * Go to your nearest Community Centre or Community Club.
   
   

You can also approach your grassroots leader for help."
What is the assistance provided for Urgent Financial Assistance?,"For Urgent Financial Assistance, you may receive:

 * Cash 
   
   
 *  Vouchers
   
   

The type, amount and duration of the assistance depends on the situation of your household."
How do I apply for the HOPE scheme?,"You can apply for the HOPE scheme at any of our Social Service Offices.To find the SSO nearest to you, please visit our website."
Do I need to notify MSF should there be a change in my centre's details?,"Please notify MSF if there is a change in your centre’s details. In addition, if there are also changes to your centre's bank account details that will affect the disbursement of student care subsidies (e.g. change in bank account name or number), your centre will need to submit a fresh Interbank GIRO form (Form 1B) endorsed by the bank to MSF. 

You can email us at MSF_Student_Care@msf.gov.sg."
Where can I find the ComCare Act?,The Community Care Endowment Fund Act (ComCare Act) may be found on the Singapore Statutes Online website.
What are the assistance received by the ComCare recipients?,"The assistance received by ComCare recipients will be assessed based on individualhousehold's needs. 

Generally, the assistance provided under the different schemes may be found at:

a) ComCare Long Term Assistance :https://www.msf.gov.sg/Comcare/Pages/Public-Assistance.aspx

b) ComCare Short-to-Medium Term Assistance :https://www.msf.gov.sg/Comcare/Pages/Short-to-Medium-Term-Assistance.aspx

c) ComCare Interim Assistance :https://www.msf.gov.sg/Comcare/Pages/Urgent-Financial-Assistance.aspx

d) Student Care Fee Assistance :https://www.msf.gov.sg/Comcare/Pages/ComCare-Student-Care-Subsidies.aspx

Those who need assistance can go to their nearest Social Service Offices (SSOs) or grassroots leaders. They can also call ComCare Call at 1800-222 0000 or check the MSF district locator (https://www.msf.gov.sg/dfcs/sso/) to find their nearest SSOs."
